album title,album number,track title,artist,songwriter,play length ,selection number on album,category,album cover image file name,cost price,list price,sale price,date entered in inventory,sold as individual track or part of album,removal status,removal date
songs for carmella: lullabies & sing-a-longs,8,Til There Was You,Christina Perri,Meredith Wilson,02:07,2,Children's Music,https://www.google.com/search?q=Christina+Perri&tbm=isch&tbs=simg:CAQSmAEJSRQZo6dJe5sajAELEKjU2AQaBggVCAMICgwLELCMpwgaYQpfCAMSJ9cH4QKxARDTB5kSph2PEokI_1gXvNLAnsyfxNLo15yv8PfA0-TTBIRow68Snnmb9o0kg6SVQfbTNnxAJc5ybvEdewmCJrchEhmETxFQM4Qa_10-avMi6YaYMbIAQMCxCOrv4IGgoKCAgBEgQhF0RUDA&sa=X&ved=0ahUKEwi8uMPbp_jfAhVFn-AKHSCOA2wQwg4IKygA&biw=1280&bih=579#imgrc=WhsJXNvlmgIToM:,1.29,1.29,N/A,01/17/2019,Album,0,N/A
songs for carmella: lullabies & sing-a-longs,8,You Mean The Whole Wide World To Me,Christina Perri,"David Hodges, Christina Perri",01:49,3,Children's Music,https://www.google.com/search?q=Christina+Perri&tbm=isch&tbs=simg:CAQSmAEJSRQZo6dJe5sajAELEKjU2AQaBggVCAMICgwLELCMpwgaYQpfCAMSJ9cH4QKxARDTB5kSph2PEokI_1gXvNLAnsyfxNLo15yv8PfA0-TTBIRow68Snnmb9o0kg6SVQfbTNnxAJc5ybvEdewmCJrchEhmETxFQM4Qa_10-avMi6YaYMbIAQMCxCOrv4IGgoKCAgBEgQhF0RUDA&sa=X&ved=0ahUKEwi8uMPbp_jfAhVFn-AKHSCOA2wQwg4IKygA&biw=1280&bih=579#imgrc=WhsJXNvlmgIToM:,1.29,1.29,N/A,01/17/2019,Album,0,N/A
songs for carmella: lullabies & sing-a-longs,8,A Dream Is A Wish Your Heart Makes,Christina Perri,"Al Hoffman, Jerry Livingston, Mack David",02:05,4,Children's Music,https://www.google.com/search?q=Christina+Perri&tbm=isch&tbs=simg:CAQSmAEJSRQZo6dJe5sajAELEKjU2AQaBggVCAMICgwLELCMpwgaYQpfCAMSJ9cH4QKxARDTB5kSph2PEokI_1gXvNLAnsyfxNLo15yv8PfA0-TTBIRow68Snnmb9o0kg6SVQfbTNnxAJc5ybvEdewmCJrchEhmETxFQM4Qa_10-avMi6YaYMbIAQMCxCOrv4IGgoKCAgBEgQhF0RUDA&sa=X&ved=0ahUKEwi8uMPbp_jfAhVFn-AKHSCOA2wQwg4IKygA&biw=1280&bih=579#imgrc=WhsJXNvlmgIToM:,1.29,1.29,N/A,01/17/2019,Album,0,N/A
songs for carmella: lullabies & sing-a-longs,8,Tonight You Belong to Me,Christina Perri (feat. Paul & Carmella Costabile),"Billy Rose, Lee David",01:26,5,Children's Music,https://www.google.com/search?q=Christina+Perri&tbm=isch&tbs=simg:CAQSmAEJSRQZo6dJe5sajAELEKjU2AQaBggVCAMICgwLELCMpwgaYQpfCAMSJ9cH4QKxARDTB5kSph2PEokI_1gXvNLAnsyfxNLo15yv8PfA0-TTBIRow68Snnmb9o0kg6SVQfbTNnxAJc5ybvEdewmCJrchEhmETxFQM4Qa_10-avMi6YaYMbIAQMCxCOrv4IGgoKCAgBEgQhF0RUDA&sa=X&ved=0ahUKEwi8uMPbp_jfAhVFn-AKHSCOA2wQwg4IKygA&biw=1280&bih=579#imgrc=WhsJXNvlmgIToM:,1.29,1.29,N/A,01/17/2019,Album,0,N/A
A Real Good Kid [Explicit],9,"January 11th, 2017 [Explicit]",Mike Posner,"Pete Kuzma, Adam Friedman, Mike Posner",03:07,1,Alternative Rock,https://www.google.com/search?q=A+Real+Good+Kid&source=lnms&tbm=isch&sa=X&ved=0ahUKEwipvtWvqvjfAhXqRt8KHSWDDNwQ_AUIDigB&biw=1280&bih=579#imgrc=zrWCicqCSsPNfM:,1.29,1.29,N/A,01/18/2019,Album,0,N/A
A Real Good Kid [Explicit],9,Wide Open [Explicit],Mike Posner,"Jean Marc Belkadi, Adam Friedman, Timothy James Bowen, Mike Posner",02:49,2,Alternative Rock,https://www.google.com/search?q=A+Real+Good+Kid&source=lnms&tbm=isch&sa=X&ved=0ahUKEwipvtWvqvjfAhXqRt8KHSWDDNwQ_AUIDigB&biw=1280&bih=579#imgrc=zrWCicqCSsPNfM:,1.29,1.29,N/A,01/18/2019,Album,0,N/A
A Real Good Kid [Explicit],9,Song About You,Mike Posner,"Mike Posner, Eric Frederic, Dan Wilson",03:10,3,Alternative Rock,https://www.google.com/search?q=A+Real+Good+Kid&source=lnms&tbm=isch&sa=X&ved=0ahUKEwipvtWvqvjfAhXqRt8KHSWDDNwQ_AUIDigB&biw=1280&bih=579#imgrc=zrWCicqCSsPNfM:,1.29,1.29,N/A,01/18/2019,Album,0,N/A
A Real Good Kid [Explicit],9,Move On,Mike Posner,"Nate Mercereau, Mike Posner, Eric Frederic, Dan Wilson, Adam Friedman",02:58,4,Alternative Rock,https://www.google.com/search?q=A+Real+Good+Kid&source=lnms&tbm=isch&sa=X&ved=0ahUKEwipvtWvqvjfAhXqRt8KHSWDDNwQ_AUIDigB&biw=1280&bih=579#imgrc=zrWCicqCSsPNfM:,1.29,1.29,N/A,01/18/2019,Album,0,N/A
A Real Good Kid [Explicit],9,Drip [Explicit],Mike Posner,"James Valentine, Mike Posner",05:25,5,Alternative Rock,https://www.google.com/search?q=A+Real+Good+Kid&source=lnms&tbm=isch&sa=X&ved=0ahUKEwipvtWvqvjfAhXqRt8KHSWDDNwQ_AUIDigB&biw=1280&bih=579#imgrc=zrWCicqCSsPNfM:,1.29,1.29,N/A,01/18/2019,Album,0,N/A
Heard It In A Past Life [Explicit],10,Give A Little,Maggie Rogers,"Greg Kurstin, Maggie Rogers",03:46,1,Alternative Rock,https://www.google.com/search?q=maggie+rogers+heard+it+in+a+past+life&tbm=isch&tbs=simg:CAQSmwEJW2a2CQRJl3QajwELEKjU2AQaCAhDCBUIAQgJDAsQsIynCBpiCmAIAxIotg61DsYB7BzFAcQBzhGYC80BoB79LZ0uni71LJsujiShN6E66zfpJBowaYNC6Icg4hEYOJz16fOqA_11aZEtRIgszhvtp_1Gn87SgZQ-s3UdY87z6C9I_160FRkIAQMCxCOrv4IGgoKCAgBEgQTJjHFDA&sa=X&ved=0ahUKEwjS7YD5rPjfAhUJmuAKHRcXAeAQwg4IKygA&biw=1280&bih=579#imgrc=B7c-MrkC9Pp1fM:,1.29,1.29,N/A,01/18/2019,Album,0,N/A
Heard It In A Past Life [Explicit],10,Overnight,Maggie Rogers,"Greg Kurstin, Maggie Rogers",03:20,2,Alternative Rock,https://www.google.com/search?q=maggie+rogers+heard+it+in+a+past+life&tbm=isch&tbs=simg:CAQSmwEJW2a2CQRJl3QajwELEKjU2AQaCAhDCBUIAQgJDAsQsIynCBpiCmAIAxIotg61DsYB7BzFAcQBzhGYC80BoB79LZ0uni71LJsujiShN6E66zfpJBowaYNC6Icg4hEYOJz16fOqA_11aZEtRIgszhvtp_1Gn87SgZQ-s3UdY87z6C9I_160FRkIAQMCxCOrv4IGgoKCAgBEgQTJjHFDA&sa=X&ved=0ahUKEwjS7YD5rPjfAhUJmuAKHRcXAeAQwg4IKygA&biw=1280&bih=579#imgrc=B7c-MrkC9Pp1fM:,1.29,1.29,N/A,01/18/2019,Album,0,N/A
Heard It In A Past Life [Explicit],10,The Knife,Maggie Rogers,"Greg Kurstin, Maggie Rogers",03:59,3,Alternative Rock,https://www.google.com/search?q=maggie+rogers+heard+it+in+a+past+life&tbm=isch&tbs=simg:CAQSmwEJW2a2CQRJl3QajwELEKjU2AQaCAhDCBUIAQgJDAsQsIynCBpiCmAIAxIotg61DsYB7BzFAcQBzhGYC80BoB79LZ0uni71LJsujiShN6E66zfpJBowaYNC6Icg4hEYOJz16fOqA_11aZEtRIgszhvtp_1Gn87SgZQ-s3UdY87z6C9I_160FRkIAQMCxCOrv4IGgoKCAgBEgQTJjHFDA&sa=X&ved=0ahUKEwjS7YD5rPjfAhUJmuAKHRcXAeAQwg4IKygA&biw=1280&bih=579#imgrc=B7c-MrkC9Pp1fM:,1.29,1.29,N/A,01/18/2019,Album,0,N/A
Heard It In A Past Life [Explicit],10,Alaska,Maggie Rogers,"Doug Schadt, Maggie Rogers",03:08,4,Alternative Rock,https://www.google.com/search?q=maggie+rogers+heard+it+in+a+past+life&tbm=isch&tbs=simg:CAQSmwEJW2a2CQRJl3QajwELEKjU2AQaCAhDCBUIAQgJDAsQsIynCBpiCmAIAxIotg61DsYB7BzFAcQBzhGYC80BoB79LZ0uni71LJsujiShN6E66zfpJBowaYNC6Icg4hEYOJz16fOqA_11aZEtRIgszhvtp_1Gn87SgZQ-s3UdY87z6C9I_160FRkIAQMCxCOrv4IGgoKCAgBEgQTJjHFDA&sa=X&ved=0ahUKEwjS7YD5rPjfAhUJmuAKHRcXAeAQwg4IKygA&biw=1280&bih=579#imgrc=B7c-MrkC9Pp1fM:,1.29,1.29,N/A,01/18/2019,Album,0,N/A
Heard It In A Past Life [Explicit],10,Light On,Maggie Rogers,"Kid Harpoon, Maggie Rogers",03:53,5,Alternative Rock,https://www.google.com/search?q=maggie+rogers+heard+it+in+a+past+life&tbm=isch&tbs=simg:CAQSmwEJW2a2CQRJl3QajwELEKjU2AQaCAhDCBUIAQgJDAsQsIynCBpiCmAIAxIotg61DsYB7BzFAcQBzhGYC80BoB79LZ0uni71LJsujiShN6E66zfpJBowaYNC6Icg4hEYOJz16fOqA_11aZEtRIgszhvtp_1Gn87SgZQ-s3UdY87z6C9I_160FRkIAQMCxCOrv4IGgoKCAgBEgQTJjHFDA&sa=X&ved=0ahUKEwjS7YD5rPjfAhUJmuAKHRcXAeAQwg4IKygA&biw=1280&bih=579#imgrc=B7c-MrkC9Pp1fM:,1.29,1.29,N/A,01/18/2019,Album,0,N/A
Dirty Computer,11,Dirty Computer,Janelle Monáe,"Janelle Monáe Robinson, Nathaniel Irvin III",01:59,1,Pop,https://en.wikipedia.org/wiki/Dirty_Computer#/media/File:DirtyComputer.png,1.29,1.29,N/A,01/20/2019,Album,0,N/A
Dirty Computer,11,"Crazy, Classic, Life",Janelle Monáe,"Robinson, Irvin III, Charles Joseph II",04:46,2,Pop,https://en.wikipedia.org/wiki/Dirty_Computer#/media/File:DirtyComputer.png,1.29,1.29,N/A,01/20/2019,Album,0,N/A
Dirty Computer,11,Take a Byte,Janelle Monáe,"Robinson, Irvin III, John M. Webb, Jr., Nana Kwabena Tuffuor, Kellis Parker Jr.",04:07,3,Pop,https://en.wikipedia.org/wiki/Dirty_Computer#/media/File:DirtyComputer.png,1.29,1.29,N/A,01/20/2019,Album,0,N/A
Dirty Computer,11,Jane's Dream,Janelle Monáe,Jon Brion,00:18,4,Pop,https://en.wikipedia.org/wiki/Dirty_Computer#/media/File:DirtyComputer.png,1.29,1.29,N/A,01/20/2019,Album,0,N/A
Dirty Computer,11,Screwed,Janelle Monáe,"Robinson, Irvin III, Roman GianArthur Irvin, Joseph II, Benjamin Hudson Mcildowie",05:02,5,Pop,https://en.wikipedia.org/wiki/Dirty_Computer#/media/File:DirtyComputer.png,1.29,1.29,N/A,01/20/2019,Album,0,N/A
Dirty Computer,11,Django Jane,Janelle Monáe,"Robinson, Irvin III, Tuffuor",03:10,6,Pop,https://en.wikipedia.org/wiki/Dirty_Computer#/media/File:DirtyComputer.png,1.29,1.29,N/A,01/20/2019,Album,0,N/A
Dirty Computer,11,Pynk,Janelle Monáe,"Robinson, Joseph II, Irvin III, Wynne Bennett, Taylor Parks",04:00,7,Pop,https://en.wikipedia.org/wiki/Dirty_Computer#/media/File:DirtyComputer.png,1.29,1.29,N/A,01/20/2019,Album,0,N/A
Dirty Computer,11,Make Me Feel,Janelle Monáe,"Robinson, Mattias Larsson, Robin Fredriksson, Justin Tranter, Julia Michaels",03:14,8,Pop,https://en.wikipedia.org/wiki/Dirty_Computer#/media/File:DirtyComputer.png,1.29,1.29,N/A,01/20/2019,Album,0,N/A
Dirty Computer,11,I Got the Juice,Janelle Monáe,"Robinson, Irvin III, Irvin, Tuffuor, Parks, Pharrell Williams, Joshua Dean",03:46,9,Pop,https://en.wikipedia.org/wiki/Dirty_Computer#/media/File:DirtyComputer.png,1.29,1.29,N/A,01/20/2019,Album,0,N/A
Dirty Computer,11,I Like That,Janelle Monáe,"Robinson, Rico Wade, Patrick L. Brown, Ray Murray, Irvin III, Parks",03:20,10,Pop,https://en.wikipedia.org/wiki/Dirty_Computer#/media/File:DirtyComputer.png,1.29,1.29,N/A,01/20/2019,Album,0,N/A
Dirty Computer,11,Don't Judge Me,Janelle Monáe,"Robinson, Irvin III, Irvin, Parks, Dean",06:00,11,Pop,https://en.wikipedia.org/wiki/Dirty_Computer#/media/File:DirtyComputer.png,1.29,1.29,N/A,01/20/2019,Album,0,N/A
Dirty Computer,11,Stevie's Dream,Janelle Monáe,"Irvin III, Irvin",00:46,12,Pop,https://en.wikipedia.org/wiki/Dirty_Computer#/media/File:DirtyComputer.png,1.29,1.29,N/A,01/20/2019,Album,0,N/A
Dirty Computer,11,So Afraid,Janelle Monáe,"Robinson, Irvin III",04:04,13,Pop,https://en.wikipedia.org/wiki/Dirty_Computer#/media/File:DirtyComputer.png,1.29,1.29,N/A,01/20/2019,Album,0,N/A
Dirty Computer,11,Americans,Janelle Monáe,"Robinson, Irvin III, Webb Jr., Joseph II Parker Jr.",04:06,14,Pop,https://en.wikipedia.org/wiki/Dirty_Computer#/media/File:DirtyComputer.png,1.29,1.29,N/A,01/20/2019,Album,0,N/A
Camila,12,Never Be the Same,,"Camila Cabello, Adam Feeney, Leo Rami Dawod, Jacob Ludwig Olofsson, Noonie Bao, Sasha Yatchenko",03:46,1,R&B,https://en.wikipedia.org/wiki/Camila_(album)#/media/File:Camila_(Official_Album_Cover)_by_Camila_Cabello.png,1.29,1.29,N/A,01/20/2019,Album,0,N/A
Camila,12,All These Years,,"Cabello, Feeney, Kaan Gunesberk, Jeff Gitelman, Mustafa Ahmed",02:44,2,R&B,https://en.wikipedia.org/wiki/Camila_(album)#/media/File:Camila_(Official_Album_Cover)_by_Camila_Cabello.png,1.29,1.29,N/A,01/20/2019,Album,0,N/A
Camila,12,She Loves Control,,"Cabello, Sonny John Moore, Feeney, Bell, Ilsey Juber, Ahmed",02:57,3,R&B,https://en.wikipedia.org/wiki/Camila_(album)#/media/File:Camila_(Official_Album_Cover)_by_Camila_Cabello.png,1.29,1.29,N/A,01/20/2019,Album,0,N/A
Camila,12,Havana (featuring Young Thug),,"Cabello, Jeffrey Williams, Feeney, Brittany Hazzard, Ali Tamposi, Brian Lee, Andrew Watt, Pharrell Williams, Bell, Gunesberk",03:37,4,R&B,https://en.wikipedia.org/wiki/Camila_(album)#/media/File:Camila_(Official_Album_Cover)_by_Camila_Cabello.png,1.29,1.29,N/A,01/20/2019,Album,0,N/A
Camila,12,Inside Out,,"Cabello, Hazzard, Feeney, Tyler Williams, Gunesberk",03:02,5,R&B,https://en.wikipedia.org/wiki/Camila_(album)#/media/File:Camila_(Official_Album_Cover)_by_Camila_Cabello.png,1.29,1.29,N/A,01/20/2019,Album,0,N/A
Camila,12,Consequences,,"Cabello, Amy Wadge, Nicolle Galyon, Emily Weisband",02:58,6,R&B,https://en.wikipedia.org/wiki/Camila_(album)#/media/File:Camila_(Official_Album_Cover)_by_Camila_Cabello.png,1.29,1.29,N/A,01/20/2019,Album,0,N/A
Camila,12,Real Friends,,"Cabello, Feeney, William Walsh, Bell, Lee",03:34,7,R&B,https://en.wikipedia.org/wiki/Camila_(album)#/media/File:Camila_(Official_Album_Cover)_by_Camila_Cabello.png,1.29,1.29,N/A,01/20/2019,Album,0,N/A
Camila,12,Something's Gotta Give,,"Cabello, Alex Schwartz, Joe Khajadourian, Sarah Hudson, James Abrahart, Jesse Saint John",03:56,8,R&B,https://en.wikipedia.org/wiki/Camila_(album)#/media/File:Camila_(Official_Album_Cover)_by_Camila_Cabello.png,1.29,1.29,N/A,01/20/2019,Album,0,N/A
Camila,12,In the Dark,,"Cabello, Feeney, Te Whiti Warbrick, Simon Wilcox, Madison Love, Abrahart",03:39,9,R&B,https://en.wikipedia.org/wiki/Camila_(album)#/media/File:Camila_(Official_Album_Cover)_by_Camila_Cabello.png,1.29,1.29,N/A,01/20/2019,Album,0,N/A
Camila,12,Into It,,"Cabello, Feeney, Bell, Gunesberk, Ryan Tedder, Justin Tranter",02:55,10,R&B,https://en.wikipedia.org/wiki/Camila_(album)#/media/File:Camila_(Official_Album_Cover)_by_Camila_Cabello.png,1.29,1.29,N/A,01/20/2019,Album,0,N/A
Camila,12,Never Be the Same,,"Cabello, Feeney, Dawod, Olofsson, Bao, Yatchenko",03:47,11,R&B,https://en.wikipedia.org/wiki/Camila_(album)#/media/File:Camila_(Official_Album_Cover)_by_Camila_Cabello.png,1.29,1.29,N/A,01/21/2019,Album,0,N/A
Kamikaze,13,The Ringer,Eminem,"Ray FraserMatthew JacobsonKatorah MarreroMarshall MathersLuis RestoRonald Spence, Jr.",5:37,1,Hip Hop,https://upload.wikimedia.org/wikipedia/en/6/62/Eminem_-_Kamikaze.jpg,1.29,1.29,N/A,01/21/2019,Album,0,N/A
Kamikaze,13,Greatest,Eminem,Jordan CarterKendrick DuckworthAsheton HoganJordan JenksMathersJeremy MillerAnthony TiffithMichael Williams IISymere Woods,3:46,2,Hip Hop,https://upload.wikimedia.org/wikipedia/en/6/62/Eminem_-_Kamikaze.jpg,1.29,1.29,N/A,01/21/2019,Album,0,N/A
Kamikaze,13,Lucky You,Eminem,"	
Ray FraserGary LucasMathersMatthew SamuelsJahaan Sweet",4:04,3,Hip Hop,https://upload.wikimedia.org/wikipedia/en/6/62/Eminem_-_Kamikaze.jpg,1.29,1.29,N/A,01/21/2019,Album,0,N/A
Kamikaze,13,Paul,Eminem,Paul Rosenberg,0:35,4,Hip Hop,https://upload.wikimedia.org/wikipedia/en/6/62/Eminem_-_Kamikaze.jpg,1.29,1.29,N/A,01/21/2019,Album,0,N/A
Kamikaze,13,Normal,Eminem,"	
Erik BodinFraserLarry Griffin, Jr.MathersYukimi NaganoMaurice NicholsR. SheldonFredrik WallinHåkan Wirenstrand",03:42,5,Hip Hop,https://upload.wikimedia.org/wikipedia/en/6/62/Eminem_-_Kamikaze.jpg,1.29,1.29,N/A,01/21/2019,Album,0,N/A
Kamikaze,13,Em Calls Paul,Eminem,Mathers,00:49,6,Hip Hop,https://upload.wikimedia.org/wikipedia/en/6/62/Eminem_-_Kamikaze.jpg,1.29,1.29,N/A,01/21/2019,Album,0,N/A
Kamikaze,13,Stepping Stone,Eminem,MathersLuis RestoMario Resto,5:09,7,Hip Hop,https://upload.wikimedia.org/wikipedia/en/6/62/Eminem_-_Kamikaze.jpg,1.29,1.29,N/A,01/21/2019,Album,0,N/A
Kamikaze,13,Not Alike,Eminem,"	
Brytavious ChambersMathersRyan MontgomerySpence, Jr.",4:48,8,Hip Hop,https://upload.wikimedia.org/wikipedia/en/6/62/Eminem_-_Kamikaze.jpg,1.29,1.29,N/A,01/21/2019,Album,0,N/A
Kamikaze,13,Kamikaze,Eminem,"	
Bobby ErvinMathersDwayne SimonJames SmithTimothy Suby",3:36,9,Hip Hop,https://upload.wikimedia.org/wikipedia/en/6/62/Eminem_-_Kamikaze.jpg,1.29,1.29,N/A,01/21/2019,Album,0,N/A
Kamikaze,13,Fall,Eminem,"	
B. J. BurtonMathersL. RestoJustin VernonWilliams",4:22,10,Hip Hop,https://upload.wikimedia.org/wikipedia/en/6/62/Eminem_-_Kamikaze.jpg,1.29,1.29,N/A,01/21/2019,Album,0,N/A
Kamikaze,13,Nice Guy,Eminem,"Fred BallL. Griffin, Jr.MathersL. RestoJessica Reyez",2:30,11,Hip Hop,https://upload.wikimedia.org/wikipedia/en/6/62/Eminem_-_Kamikaze.jpg,1.29,1.29,N/A,01/21/2019,Album,0,N/A
Kamikaze,13,Good Guy,Eminem,Norio AonoFraserLisa GomamotoMathersReyezYutaka Yamada,2:22,12,Hip Hop,https://upload.wikimedia.org/wikipedia/en/6/62/Eminem_-_Kamikaze.jpg,1.29,1.29,N/A,01/21/2019,Album,0,N/A
Kamikaze,13,Venom,Eminem,MathersLuis RestoMario Resto,4:29,13,Hip Hop,https://upload.wikimedia.org/wikipedia/en/6/62/Eminem_-_Kamikaze.jpg,1.29,1.29,N/A,01/21/2019,Album,0,N/A
Live in Texas,14,Somewhere I Belong,Linkin Park,Linkin Park,3:37,1,Rap Rock,https://upload.wikimedia.org/wikipedia/en/a/a2/LP-LiveInTexas.jpg,1.29,1.29,N/A,01/21/2019,Album,0,N/A
Live in Texas,14,Lying from You,Linkin Park,Linkin Park,3:07,2,Rap Rock,https://upload.wikimedia.org/wikipedia/en/a/a2/LP-LiveInTexas.jpg,1.29,1.29,N/A,01/21/2019,Album,0,N/A
Live in Texas,14,Papercut,Linkin Park,Linkin Park,03:06,3,Rap Rock,https://upload.wikimedia.org/wikipedia/en/a/a2/LP-LiveInTexas.jpg,1.29,1.29,N/A,01/21/2019,Album,0,N/A
Live in Texas,14,Points of Authority,Linkin Park,Linkin Park,3:25,4,Rap Rock,https://upload.wikimedia.org/wikipedia/en/a/a2/LP-LiveInTexas.jpg,1.29,1.29,N/A,01/21/2019,Album,0,N/A
Live in Texas,14,Runaway,Linkin Park,Linkin Park,03:06,5,Rap Rock,https://upload.wikimedia.org/wikipedia/en/a/a2/LP-LiveInTexas.jpg,1.29,1.29,N/A,01/21/2019,Album,0,N/A
Live in Texas,14,Faint,Linkin Park,Linkin Park,02:47,6,Rap Rock,https://upload.wikimedia.org/wikipedia/en/a/a2/LP-LiveInTexas.jpg,1.29,1.29,N/A,01/21/2019,Album,0,N/A
Live in Texas,14,From the Inside,Linkin Park,Linkin Park,03:00,7,Rap Rock,https://upload.wikimedia.org/wikipedia/en/a/a2/LP-LiveInTexas.jpg,1.29,1.29,N/A,01/21/2019,Album,0,N/A
Live in Texas,14,P5hng Me A*wy,Linkin Park,Linkin Park,05:05,8,Rap Rock,https://upload.wikimedia.org/wikipedia/en/a/a2/LP-LiveInTexas.jpg,1.29,1.29,N/A,01/21/2019,Album,0,N/A
Live in Texas,14,Numb,Linkin Park,Linkin Park,03:06,9,Rap Rock,https://upload.wikimedia.org/wikipedia/en/a/a2/LP-LiveInTexas.jpg,1.29,1.29,N/A,01/21/2019,Album,0,N/A
Live in Texas,14,Crawling,Linkin Park,Linkin Park,03:33,10,Rap Rock,https://upload.wikimedia.org/wikipedia/en/a/a2/LP-LiveInTexas.jpg,1.29,1.29,N/A,01/21/2019,Album,0,N/A
Live in Texas,14,In the End,Linkin Park,Linkin Park,03:31,11,Rap Rock,https://upload.wikimedia.org/wikipedia/en/a/a2/LP-LiveInTexas.jpg,1.29,1.29,N/A,01/21/2019,Album,0,N/A
Live in Texas,14,One Step Closer,Linkin Park,Linkin Park,04:13,12,Rap Rock,https://upload.wikimedia.org/wikipedia/en/a/a2/LP-LiveInTexas.jpg,1.29,1.29,N/A,01/21/2019,Album,0,N/A
